"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000101618.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099458.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000088111.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000073722.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000095256.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100310.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101514.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101033.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101372.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103241.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000086240.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000048411.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000081557.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000058590.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000101235.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000064433.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000080625.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000080391.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099257.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099492.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000118548.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101726.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096829.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000098883.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000053185.2",0.047072268540001,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000100261.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101180.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000048874.15",3.95921684636362,0.27079938840172,0.44121240760391,0.613761951692041,0.539372643335054,0.984745990032404
"ENSMUSG00000103783.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104315.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026064.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000117310.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000117091.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000086726.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000086727.8",1.82090252568899,-0.110887245824313,0.686099482660788,-0.161619777636732,0.871605281774425,0.984745990032404
"ENSMUSG00000100237.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000098529.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100910.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099796.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000050217.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000026063.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000077664.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100205.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100592.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000094215.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000101093.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000070960.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000088620.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000082159.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000026058.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000064688.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103482.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104498.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104313.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102865.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102321.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000091318.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000089489.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104433.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000089395.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102926.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100497.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102917.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100481.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100590.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000088750.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104230.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101754.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000065223.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100318.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000101612.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000065260.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026134.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000101682.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102714.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102093.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103746.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102198.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000004768.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000042215.8",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000103072.1",19.0833548476981,0.124918686906986,0.229570292422662,0.544141341585251,0.586344213436584,0.984745990032404
"ENSMUSG00000042197.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000081402.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000042182.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000104416.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026131.20",18.9332241303656,0.175938379515319,0.221262719390707,0.795156002781679,0.42652276127169,0.984745990032404
"ENSMUSG00000103596.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099382.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000084506.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103364.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000105982.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000096992.3",5.70320605464009,-0.0543872376881082,0.395586818375685,-0.137484959462065,0.890647480461379,0.984745990032404
"ENSMUSG00000103001.1",244.837354288991,-0.0253883254722683,0.084695836940955,-0.2997588357261,0.76436111650613,0.984745990032404
"ENSMUSG00000104397.1",0.0646690879955103,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000102839.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101206.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101462.2",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000102336.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092852.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000042111.9",0.13457854802442,-0.0875603034694953,2.64379347298268,-0.0331191919354849,0.973579538193225,0.984745990032404
"ENSMUSG00000101711.1",9.67342459774979,-0.598865758111936,0.289573761448232,-2.06809399828512,0.0386311849619094,0.984745990032404
"ENSMUSG00000026127.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000026126.15",0.457538120524536,0.536709189065031,1.32466715594148,0.405165317685843,0.685355996681033,0.984745990032404
"ENSMUSG00000100280.2",5.2246634328546,0.0234962871592863,0.379822224627866,0.0618612751855344,0.95067330633045,0.984745990032404
"ENSMUSG00000101223.6",0.06546129735879,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000026125.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000101116.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026124.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000101803.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000037529.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000045815.4",0,NA,NA,NA,NA,NA
"ENSMUSG00000045174.10",0,NA,NA,NA,NA,NA
"ENSMUSG00000100524.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102499.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103521.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104098.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000037509.21",4.25726191666296,0.304888294451173,0.446937675050671,0.682171836188583,0.495130301082574,0.984745990032404
"ENSMUSG00000102537.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102612.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000118272.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104002.2",0.728312239359657,1.04950862017717,1.25651401252847,0.835254211025677,0.403574592490059,0.984745990032404
"ENSMUSG00000037503.12",0.359679919705544,0.273106443078492,1.5987147771271,0.170828747557625,0.864358424038577,0.984745990032404
"ENSMUSG00000104358.1",6.18158627973426,0.144504734047037,0.377126439157089,0.383173172292077,0.701591368237746,0.984745990032404
"ENSMUSG00000026123.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000103716.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103548.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103760.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103997.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000077231.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104417.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000064601.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101714.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102531.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103096.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102279.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103708.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104201.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102434.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000045216.7",0.171605079030935,-0.448232697547878,2.49664170365971,-0.179534250705992,0.857518226034482,0.984745990032404
"ENSMUSG00000104523.1",55.8485199230206,-0.128739210251456,0.15489994040067,-0.831112070917872,0.40591032124738,0.984745990032404
"ENSMUSG00000102202.1",2.58200259858951,-0.560683750761025,0.643701818926912,-0.871030241448932,0.383737641073024,0.984745990032404
"ENSMUSG00000037470.14",0.129338175991021,0.633781542660198,3.06038250977364,0.20709226400169,0.835937803575749,0.984745990032404
"ENSMUSG00000098752.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000047180.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000037447.16",0.754226707582896,-1.02878616091966,1.07402780433419,-0.957876655304495,0.338124959402882,0.984745990032404
"ENSMUSG00000102762.1",0.286548279493889,-1.12454119474741,1.66875468329945,-0.67388047266718,0.500387307802836,0.984745990032404
"ENSMUSG00000010453.12",0.164452388743547,0.273108127721077,2.12455596174531,0.128548333222873,0.897715051092249,0.984745990032404
"ENSMUSG00000098680.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000037432.15",65.2458620176427,0.132375867379706,0.120034168378397,1.1028182155801,0.27010611603167,0.984745990032404
"ENSMUSG00000001143.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000037408.10",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000104316.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000106081.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000001138.13",1.13186402221778,0.781513158336602,0.972288847502521,0.803787023109483,0.421519985534927,0.984745990032404
"ENSMUSG00000102845.1",2.66321091532976,0.955703767191434,0.592404475941615,1.61326223214698,0.106687548155994,0.984745990032404
"ENSMUSG00000067653.12",1.87945726824828,-0.0906085544617306,0.696706125962086,-0.130052759815494,0.896524684806415,0.984745990032404
"ENSMUSG00000109510.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000079610.9",0.189671758302132,0.273107919482074,2.04464513394984,0.133572283496689,0.893740802316847,0.984745990032404
"ENSMUSG00000026121.13",1.20641257219352,1.02731591998563,0.91877774166024,1.11813322570186,0.263510097831248,0.984745990032404
"ENSMUSG00000087589.3",3.55956241651949,0.035907011681775,0.542349899119755,0.0662063581832555,0.947213534785176,0.984745990032404
"ENSMUSG00000046337.17",0,NA,NA,NA,NA,NA
"ENSMUSG00000089906.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000077939.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000061518.11",1.05881903303786,-0.329097107252514,0.889401505129387,-0.37002085712081,0.711366949888263,0.984745990032404
"ENSMUSG00000037351.9",1.25580484324139,0.349855685695752,0.77272965297613,0.452753022157621,0.65072659475775,0.984745990032404
"ENSMUSG00000102416.4",0.120716276893833,-0.808900539676037,2.73211001863563,-0.29607172996642,0.767175302849566,0.984745990032404
"ENSMUSG00000104237.1",0.463016286440397,-0.447787724766814,1.33406071950891,-0.335657679008533,0.737129023235136,0.984745990032404
"ENSMUSG00000026117.10",0,NA,NA,NA,NA,NA
"ENSMUSG00000097291.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026116.11",0.751756679018835,0.622414501943734,1.09845722605311,0.566626070803091,0.570968258420135,0.984745990032404
"ENSMUSG00000103016.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102930.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103159.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000080054.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000095944.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000050122.19",0,NA,NA,NA,NA,NA
"ENSMUSG00000103603.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026114.14",0.0676318742427935,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000102231.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026113.17",0.0523328718080587,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000086064.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102879.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026112.7",0.459741129652877,1.20133969866278,1.29475679891801,0.927849693213973,0.35348554279218,0.984745990032404
"ENSMUSG00000026111.15",0.054915132568737,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000026110.15",0.195966012089589,0.273107874066207,2.0267985236263,0.134748407837582,0.892810798261707,0.984745990032404
"ENSMUSG00000103948.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000087233.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026090.16",0,NA,NA,NA,NA,NA
"ENSMUSG00000089767.1",0.138234501331261,-0.808896607792945,3.06038250977364,-0.264312256788049,0.791539316465977,0.984745990032404
"ENSMUSG00000104365.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102650.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000060771.15",0.253774463202163,-0.0875656493110231,1.68673873743098,-0.0519141745949298,0.958597079812854,0.984745990032404
"ENSMUSG00000097268.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000037216.5",1.23690916785346,1.05546046360926,0.884236412979693,1.19364057860112,0.232618593608479,0.984745990032404
"ENSMUSG00000026088.15",10.5057676018283,0.193509980022956,0.294925818890805,0.656131025593938,0.511739823504697,0.984745990032404
"ENSMUSG00000026087.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000061584.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000087374.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026085.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000089141.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000058407.12",0.340264902258814,-0.0875669140565977,1.38266591243202,-0.0633319396025126,0.949502182679952,0.984745990032404
"ENSMUSG00000026083.12",86.9941230291763,0.119741643697055,0.110540535837659,1.08323740960428,0.278703058882665,0.984745990032404
"ENSMUSG00000026082.11",36.1120719293298,0.215114544271946,0.180688618632897,1.19052625394736,0.233839617431489,0.984745990032404
"ENSMUSG00000103804.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102716.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000037138.18",0.107842694509893,-0.0875591302116591,2.82768789470224,-0.0309649202713298,0.975297515817282,0.984745990032404
"ENSMUSG00000085391.1",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000085280.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000087131.7",0,NA,NA,NA,NA,NA
"ENSMUSG00000102984.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102541.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103531.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000048814.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000026080.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000103647.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102447.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000067604.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000026078.10",0.52814633611291,-0.37032157562579,1.18602579916141,-0.312237369446458,0.754860134017706,0.984745990032404
"ENSMUSG00000103046.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000104188.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103182.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000098833.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026077.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000092553.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000092563.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000073702.11",2.22149174283077,-0.243843653034329,0.663742318104675,-0.367376987097385,0.71333783494616,0.984745990032404
"ENSMUSG00000003134.10",3.64375270053757,-0.0278363337024193,0.47003904690178,-0.0592213219005953,0.95277582702473,0.984745990032404
"ENSMUSG00000102607.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000065629.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000104827.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000003135.15",0.423535793241874,0.997296869049575,1.33261848346643,0.748373883015181,0.454234671164414,0.984745990032404
"ENSMUSG00000085894.1",0.193795435205586,0.273107889388741,2.03283717756032,0.134348137865379,0.893127289725914,0.984745990032404
"ENSMUSG00000077704.1",0.151738012156118,0.994450973645645,2.58821019331994,0.384223420575455,0.700812860996803,0.984745990032404
"ENSMUSG00000048234.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000064936.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000102471.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000050967.5",0,NA,NA,NA,NA,NA
"ENSMUSG00000097083.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000057173.8",0,NA,NA,NA,NA,NA
"ENSMUSG00000091937.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000101634.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000026074.15",1.3785521001887,0.0400022451521259,0.808411924943221,0.0494825025681498,0.960534781044691,0.984745990032404
"ENSMUSG00000102985.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026073.13",0.446676402045894,1.12164981980238,1.39050238597609,0.806650769617356,0.419867714829357,0.984745990032404
"ENSMUSG00000097899.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000102975.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026072.12",0.154006435865023,0.273108229621658,2.1625841113907,0.12628791092247,0.899504025328842,0.984745990032404
"ENSMUSG00000103560.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000070942.8",0.397573465022575,-1.64011950395073,1.38777665156957,-1.18183246713062,0.237272182458563,0.984745990032404
"ENSMUSG00000103230.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026069.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000026070.15",0,NA,NA,NA,NA,NA
"ENSMUSG00000026068.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000104441.1",0.357262085063491,0.612301667283837,1.46982535942793,0.416581237598288,0.676984735318592,0.984745990032404
"ENSMUSG00000026065.8",2.67442036962703,0.440407841934325,0.552113304993426,0.797676560139353,0.425058209621793,0.984745990032404
"ENSMUSG00000102676.1",0.568993809342075,-0.605695886188771,1.31954453911725,-0.459018902532818,0.646220592029951,0.984745990032404
"ENSMUSG00000026062.12",14.0239888125405,0.25286898069782,0.291954774963082,0.866123805407175,0.386422271834196,0.984745990032404
"ENSMUSG00000103679.1",0.06546129735879,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000103270.1",3.04600078049988,0.102793684417693,0.529392583832847,0.194172883332551,0.846040514733555,0.984745990032404
"ENSMUSG00000041945.12",0,NA,NA,NA,NA,NA
"ENSMUSG00000079588.3",0.383221435730193,1.49872958320079,1.42946795215727,1.04845273441703,0.294430068091676,0.984745990032404
"ENSMUSG00000094136.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000104072.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100185.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100832.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100178.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101877.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000053640.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000101919.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101299.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000100180.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103106.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000060424.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000104199.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000045515.4",0.047072268540001,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000093436.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000097063.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000099784.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000060679.14",0.054915132568737,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000077448.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000041907.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000089088.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000070939.9",0.047072268540001,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000100269.1",0.06546129735879,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000041878.3",0,NA,NA,NA,NA,NA
"ENSMUSG00000010290.7",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000008136.14",0,NA,NA,NA,NA,NA
"ENSMUSG00000094497.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099576.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099694.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101923.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000066877.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000103422.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000103945.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026051.8",0.383324972974775,1.4105372065401,1.44757265841398,0.974415479831968,0.329850286473521,0.984745990032404
"ENSMUSG00000100764.1",0.051986602394071,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000100635.1",0.46853357902413,1.75804011965165,1.37653511380528,1.27714876432882,0.201549731542722,0.984745990032404
"ENSMUSG00000100480.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000057363.12",0,NA,NA,NA,NA,NA
"ENSMUSG00000090243.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100701.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101395.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000088848.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095757.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000041763.14",3.37981651417677,-0.0972162366920381,0.501519679893406,-0.193843313811136,0.846298570676405,0.984745990032404
"ENSMUSG00000047343.4",0.0646690879955103,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000090106.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000091844.2",0,NA,NA,NA,NA,NA
"ENSMUSG00000026049.11",0,NA,NA,NA,NA,NA
"ENSMUSG00000101104.6",0,NA,NA,NA,NA,NA
"ENSMUSG00000026047.13",0,NA,NA,NA,NA,NA
"ENSMUSG00000041684.11",1.43908302052893,-1.03429460189176,0.858709778897543,-1.20447516414643,0.228405975715614,0.984745990032404
"ENSMUSG00000026048.16",0.0515990262282025,-0.448226225659451,3.06038250977364,-0.146460850638113,0.883557593266078,0.984745990032404
"ENSMUSG00000046828.3",10.2054873078702,-0.0700196789426238,0.315466630076058,-0.221955897286957,0.824348215845633,0.984745990032404
"ENSMUSG00000089703.1",0.61320944842646,-0.76468860829886,1.23262451414063,-0.620374330971335,0.535011368036351,0.984745990032404
"ENSMUSG00000100966.1",0.0523328718080587,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000100769.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101567.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000056870.9",0,NA,NA,NA,NA,NA
"ENSMUSG00000102319.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000089877.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101701.1",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
"ENSMUSG00000103071.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100434.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100013.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101251.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000101937.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026043.18",0.598687755305892,1.20685316527459,1.17929600297464,1.02336746858332,0.306134134641687,0.984745990032404
"ENSMUSG00000105211.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000026042.16",0.0676318742427935,0.273112849567121,3.06038250977364,0.0892414097567567,0.928890056417713,0.984745990032404
"ENSMUSG00000104476.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100218.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100361.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100894.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000095121.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000065255.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000100843.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000087764.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000025995.16",1.99833322370488,-0.0441086641536478,0.644158177671593,-0.0684748958913868,0.945407603337179,0.984745990032404
"ENSMUSG00000099850.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000084817.3",0.871558167133351,0.94355844861824,0.959608179092436,0.983274704380515,0.325472256299243,0.984745990032404
"ENSMUSG00000098549.1",0,NA,NA,NA,NA,NA
"ENSMUSG00000099381.1",0.0604467515931914,0.273112849567121,3.06038250977364,0.0892414097567568,0.928890056417713,0.984745990032404
